Datetime,Temperature_C,Load_MW,Demand_MW,Solar_MW,Wind_MW,Thermal_Gen_MW,Total_Generation_MW,Energy_Consumption_MWh,Price_USD_per_MWh
2022-06-10 02:00:00,22.03,25177.05,25177.05,0.0,2321.61,22855.44,25177.05,25177.05,42.96
2022-06-10 03:00:00,22.38,26027.81,26027.81,0.0,2215.76,23812.05,26027.81,26027.81,44.17
2022-06-10 04:00:00,23.96,28587.81,28587.81,0.0,3030.6,25557.21,28587.81,28587.81,49.35
2022-06-10 05:00:00,24.68,30440.7,30440.7,0.0,2869.92,27570.78,30440.7,30440.7,46.31
2022-06-10 06:00:00,23.86,31133.52,31133.52,0.0,2360.27,28773.25,31133.52,31133.52,54.08
2022-06-10 07:00:00,25.77,39356.27,38909.91,2231.79,2190.67,35380.17,39356.27,39356.27,59.4
2022-06-10 08:00:00,22.76,35039.5,34061.42,4890.37,1902.15,29225.05,35039.5,35039.5,43.35
2022-06-10 09:00:00,21.89,34304.21,32888.75,7077.3,1517.01,27125.36,34304.21,34304.21,38.65
2022-06-10 10:00:00,21.28,35110.29,33404.15,8530.72,1467.03,26818.69,35110.29,35110.29,41.2
2022-06-10 11:00:00,18.7,34774.98,33009.81,8825.89,1798.55,25915.72,34774.98,34774.98,31.87
2022-06-10 12:00:00,16.34,36092.41,34363.27,8645.68,1447.06,27728.8,36092.41,36092.41,41.33
2022-06-10 13:00:00,16.7,36055.79,34441.44,8071.74,1253.37,28345.03,36055.79,36055.79,46.17
2022-06-10 14:00:00,16.06,37420.61,35687.04,8667.88,1095.01,29391.3,37420.61,37420.61,46.93
2022-06-10 15:00:00,17.97,36099.56,34931.82,5838.73,1108.7,30319.88,36099.56,36099.56,48.42
2022-06-10 16:00:00,17.56,36585.39,35982.14,3016.22,1367.71,32804.7,36585.39,36585.39,55.63
2022-06-10 17:00:00,17.71,35702.77,35184.67,2590.47,1252.94,32377.45,35702.77,35702.77,53.38
2022-06-10 18:00:00,20.69,34704.04,34704.04,0.0,1297.84,33406.2,34704.04,34704.04,56.53
2022-06-10 19:00:00,19.78,32963.64,32963.64,0.0,1227.65,31735.99,32963.64,32963.64,50.25
2022-06-10 20:00:00,21.12,31503.69,31503.69,0.0,1057.91,30445.78,31503.69,31503.69,46.11
2022-06-10 21:00:00,23.87,33172.45,33172.45,0.0,627.4,32545.05,33172.45,33172.45,49.0
2022-06-10 22:00:00,24.91,32715.91,32715.91,0.0,599.76,32116.15,32715.91,32715.91,51.36
2022-06-10 23:00:00,25.09,31520.93,31520.93,0.0,608.08,30912.85,31520.93,31520.93,49.13
2022-06-11 00:00:00,27.61,38172.67,38172.67,0.0,0.0,38172.67,38172.67,38172.67,66.64
2022-06-11 01:00:00,25.58,31126.68,31126.68,0.0,0.0,31126.68,31126.68,31126.68,54.29
2022-06-11 02:00:00,25.99,30902.75,30902.75,0.0,0.0,30902.75,30902.75,30902.75,47.45
2022-06-11 03:00:00,25.1,29505.88,29505.88,0.0,0.0,29505.88,29505.88,29505.88,48.99
2022-06-11 04:00:00,25.6,32323.71,32323.71,0.0,0.0,32323.71,32323.71,32323.71,53.52
2022-06-11 05:00:00,24.97,30471.08,30471.08,0.0,0.0,30471.08,30471.08,30471.08,54.32
2022-06-11 06:00:00,23.74,28476.04,28476.04,0.0,0.0,28476.04,28476.04,28476.04,46.46
2022-06-11 07:00:00,24.56,30846.11,30542.92,1515.97,0.0,29633.34,30846.11,30846.11,53.83
2022-06-11 08:00:00,23.96,32135.59,31246.02,4447.89,0.0,28577.28,32135.59,32135.59,47.81
2022-06-11 09:00:00,23.67,33897.87,32480.55,7086.57,0.0,28228.61,33897.87,33897.87,48.81
2022-06-11 10:00:00,23.84,36596.79,35013.76,7915.11,387.52,29877.18,36596.79,36596.79,48.71
2022-06-11 11:00:00,20.26,32406.15,30932.35,7369.02,274.81,26236.13,32406.15,32406.15,39.87
2022-06-11 12:00:00,19.19,34325.52,32486.41,9195.58,0.0,26969.06,34325.52,34325.52,45.75
2022-06-11 13:00:00,18.47,34138.61,32423.5,8575.57,436.88,26841.27,34138.61,34138.61,39.2
2022-06-11 14:00:00,19.51,35553.51,33834.87,8593.19,161.11,28517.84,35553.51,35553.51,46.6
2022-06-11 15:00:00,16.69,35197.7,34040.2,5787.54,990.35,29577.32,35197.7,35197.7,54.97
2022-06-11 16:00:00,18.0,34889.87,33887.68,5010.96,938.3,29942.8,34889.87,34889.87,50.4
2022-06-11 17:00:00,20.5,34784.44,34454.89,1647.73,930.88,32535.38,34784.44,34784.44,51.34
2022-06-11 18:00:00,20.43,33846.2,33846.2,0.0,1053.1,32793.1,33846.2,33846.2,52.63
2022-06-11 19:00:00,22.37,35225.15,35225.15,0.0,803.68,34421.47,35225.15,35225.15,58.61
2022-06-11 20:00:00,23.0,33835.73,33835.73,0.0,1323.18,32512.55,33835.73,33835.73,60.23
2022-06-11 21:00:00,24.93,36416.82,36416.82,0.0,1572.66,34844.16,36416.82,36416.82,54.56
2022-06-11 22:00:00,27.36,40201.33,40201.33,0.0,2092.02,38109.31,40201.33,40201.33,67.77
2022-06-11 23:00:00,28.66,43413.22,43413.22,0.0,1702.05,41711.17,43413.22,43413.22,78.06
2022-06-12 00:00:00,31.91,53522.87,53522.87,0.0,2058.14,51464.73,53522.87,53522.87,119.02
2022-06-12 01:00:00,30.71,46435.37,46435.37,0.0,767.22,45668.15,46435.37,46435.37,91.24
2022-06-12 02:00:00,32.08,50380.85,50380.85,0.0,1102.14,49278.71,50380.85,50380.85,102.52
2022-06-12 03:00:00,35.15,62000.0,62000.0,0.0,1249.87,60000.0,61249.87,62000.0,193.45
2022-06-12 04:00:00,33.61,58031.16,58031.16,0.0,985.73,57045.43,58031.16,58031.16,159.98
2022-06-12 05:00:00,32.03,51533.72,51533.72,0.0,989.36,50544.36,51533.72,51533.72,105.13
2022-06-12 06:00:00,30.29,47658.32,47658.32,0.0,231.67,47426.65,47658.32,47658.32,100.18
2022-06-12 07:00:00,27.58,40727.91,40248.31,2398.0,0.0,38809.51,40727.91,40727.91,59.84
2022-06-12 08:00:00,24.51,35257.75,34394.77,4314.93,0.0,31805.81,35257.75,35257.75,48.24
2022-06-12 09:00:00,26.68,42084.44,41104.95,4897.44,655.15,37511.34,42084.44,42084.44,56.46
2022-06-12 10:00:00,24.51,37936.13,36228.46,8538.39,656.65,30448.77,37936.13,37936.13,54.1
2022-06-12 11:00:00,25.01,40148.47,38210.11,9691.81,961.05,31433.97,40148.47,40148.47,53.22
2022-06-12 12:00:00,25.32,42017.42,40399.6,8089.11,1304.76,34241.38,42017.42,42017.42,50.18
2022-06-12 13:00:00,25.66,43284.19,41345.83,9691.81,1450.14,34080.61,43284.19,43284.19,50.54
2022-06-12 14:00:00,22.11,37707.32,36162.16,7725.83,1033.67,30492.99,37707.32,37707.32,41.77
2022-06-12 15:00:00,20.77,35767.57,34642.81,5623.82,734.97,30533.54,35767.57,35767.57,47.45
2022-06-12 16:00:00,21.49,36867.03,35863.66,5016.85,881.52,31972.03,36867.03,36867.03,55.38
2022-06-12 17:00:00,21.91,37442.7,36947.87,2474.15,896.38,34567.0,37442.7,37442.7,62.42
2022-06-12 18:00:00,22.73,39071.39,39071.39,0.0,304.04,38767.35,39071.39,39071.39,61.8
2022-06-12 19:00:00,23.0,36565.97,36565.97,0.0,1456.7,35109.27,36565.97,36565.97,60.85
2022-06-12 20:00:00,22.1,31352.88,31352.88,0.0,1540.64,29812.24,31352.88,31352.88,47.74
2022-06-12 21:00:00,23.77,31766.55,31766.55,0.0,1928.12,29838.43,31766.55,31766.55,50.23
2022-06-12 22:00:00,24.33,30879.98,30879.98,0.0,1990.43,28889.55,30879.98,30879.98,45.04
2022-06-12 23:00:00,22.72,27491.18,27491.18,0.0,2675.45,24815.73,27491.18,27491.18,40.76
2022-06-13 00:00:00,23.89,28064.94,28064.94,0.0,2554.83,25510.11,28064.94,28064.94,38.1
2022-06-13 01:00:00,23.52,27065.89,27065.89,0.0,2473.55,24592.34,27065.89,27065.89,42.36
2022-06-13 02:00:00,26.63,34342.41,34342.41,0.0,2247.23,32095.18,34342.41,34342.41,50.94
2022-06-13 03:00:00,24.65,30020.1,30020.1,0.0,2810.92,27209.18,30020.1,30020.1,41.83
2022-06-13 04:00:00,23.86,28756.45,28756.45,0.0,1960.48,26795.97,28756.45,28756.45,47.94
2022-06-13 05:00:00,24.74,31432.73,31432.73,0.0,1883.95,29548.78,31432.73,31432.73,54.39
2022-06-13 06:00:00,23.31,30298.42,30298.42,0.0,2163.53,28134.89,30298.42,30298.42,50.32
2022-06-13 07:00:00,25.7,36647.39,36127.46,2599.62,2062.45,32505.24,36647.39,36647.39,52.65
2022-06-13 08:00:00,24.85,36683.08,35678.67,5022.08,1978.79,30686.63,36683.08,36683.08,53.65
2022-06-13 09:00:00,23.96,36640.5,35454.01,5932.45,2192.44,29702.1,36640.5,36640.5,49.63
2022-06-13 10:00:00,23.71,37594.19,36032.65,7807.7,1994.98,29353.05,37594.19,37594.19,55.25
2022-06-13 11:00:00,26.5,45759.54,43819.16,9701.91,2043.29,35954.72,45759.54,45759.54,62.65
2022-06-13 12:00:00,25.81,45307.76,43303.08,10023.38,1847.37,35441.68,45307.76,45307.76,54.94
2022-06-13 13:00:00,25.42,44452.73,42841.39,8056.74,2126.71,35880.63,44452.73,44452.73,61.45
2022-06-13 14:00:00,24.69,44377.29,42637.59,8698.5,2005.01,35413.48,44377.29,44377.29,53.89
2022-06-13 15:00:00,23.64,42578.12,41162.07,7080.27,1910.06,35003.85,42578.12,42578.12,52.99
2022-06-13 16:00:00,25.94,47582.46,46637.83,4723.13,1671.15,42132.8,47582.46,47582.46,81.2
2022-06-13 17:00:00,26.68,49725.67,49273.53,2260.74,2095.31,45821.77,49725.67,49725.67,86.54
2022-06-13 18:00:00,26.23,46539.94,46539.94,0.0,2470.57,44069.37,46539.94,46539.94,84.16
2022-06-13 19:00:00,24.85,41953.36,41953.36,0.0,2729.84,39223.52,41953.36,41953.36,65.73
2022-06-13 20:00:00,25.89,41570.26,41570.26,0.0,2808.86,38761.4,41570.26,41570.26,68.1
2022-06-13 21:00:00,26.78,41625.11,41625.11,0.0,2481.91,39143.2,41625.11,41625.11,70.47
2022-06-13 22:00:00,25.27,35777.68,35777.68,0.0,707.1,35070.58,35777.68,35777.68,54.28
2022-06-13 23:00:00,24.59,31751.7,31751.7,0.0,3030.06,28721.64,31751.7,31751.7,46.48
2022-06-14 00:00:00,23.44,28592.88,28592.88,0.0,2626.3,25966.58,28592.88,28592.88,41.3
2022-06-14 01:00:00,25.74,32674.84,32674.84,0.0,621.26,32053.58,32674.84,32674.84,49.58
2022-06-14 02:00:00,26.06,33652.58,33652.58,0.0,1437.4,32215.18,33652.58,33652.58,54.92
2022-06-14 03:00:00,24.47,29544.17,29544.17,0.0,962.69,28581.48,29544.17,29544.17,48.66
2022-06-14 04:00:00,23.62,26801.03,26801.03,0.0,490.36,26310.67,26801.03,26801.03,49.96
2022-06-14 05:00:00,24.4,30131.81,30131.81,0.0,480.48,29651.33,30131.81,30131.81,50.05
2022-06-14 06:00:00,22.64,28405.47,28405.47,0.0,1058.03,27347.44,28405.47,28405.47,54.17
2022-06-14 07:00:00,21.07,28969.57,28495.12,2372.21,1747.04,25324.76,28969.57,28969.57,42.92
2022-06-14 08:00:00,20.64,30821.21,30180.58,3203.11,1864.26,26394.46,30821.21,30821.21,47.23
2022-06-14 09:00:00,20.72,32345.37,31421.13,4621.17,2089.61,26558.82,32345.37,32345.37,46.05
2022-06-14 10:00:00,18.81,34420.84,32679.56,8706.4,1488.13,25967.59,34420.84,34420.84,40.19
2022-06-14 11:00:00,15.73,34692.11,32831.68,9302.14,646.69,26603.71,34692.11,34692.11,47.73
2022-06-14 12:00:00,17.38,35939.8,34006.33,9667.36,799.95,27405.97,35939.8,35939.8,46.0
2022-06-14 13:00:00,17.25,35377.18,33525.25,9259.66,1029.56,26939.89,35377.18,35377.18,51.4
2022-06-14 14:00:00,18.13,36864.5,35367.1,7487.02,1307.43,29567.46,36864.5,36864.5,46.57
2022-06-14 15:00:00,18.14,36054.17,34727.08,6635.47,1191.74,29554.06,36054.17,36054.17,52.24
2022-06-14 16:00:00,18.22,37031.49,36057.8,4868.43,1025.3,32111.45,37031.49,37031.49,58.37
2022-06-14 17:00:00,19.5,37399.81,36946.75,2265.3,699.18,34888.39,37399.81,37399.81,59.16
2022-06-14 18:00:00,20.74,35598.99,35598.99,0.0,1306.27,34292.72,35598.99,35598.99,52.63
2022-06-14 19:00:00,22.32,35762.83,35762.83,0.0,1604.11,34158.72,35762.83,35762.83,55.89
2022-06-14 20:00:00,24.62,36680.36,36680.36,0.0,1811.85,34868.51,36680.36,36680.36,53.71
2022-06-14 21:00:00,24.38,34454.14,34454.14,0.0,1429.99,33024.15,34454.14,34454.14,59.91
2022-06-14 22:00:00,25.01,34493.25,34493.25,0.0,1956.61,32536.64,34493.25,34493.25,56.71
2022-06-14 23:00:00,25.04,33612.09,33612.09,0.0,1502.34,32109.75,33612.09,33612.09,57.67
2022-06-15 00:00:00,25.42,32624.35,32624.35,0.0,1919.05,30705.3,32624.35,32624.35,50.26
2022-06-15 01:00:00,22.34,24569.82,24569.82,0.0,2544.4,22025.42,24569.82,24569.82,40.48
2022-06-15 02:00:00,20.74,21928.35,21928.35,0.0,3185.2,18743.15,21928.35,21928.35,39.79
2022-06-15 03:00:00,23.05,25437.56,25437.56,0.0,3114.61,22322.95,25437.56,25437.56,46.07
2022-06-15 04:00:00,21.95,23453.78,23453.78,0.0,2245.53,21208.25,23453.78,23453.78,40.39
2022-06-15 05:00:00,21.15,24020.53,24020.53,0.0,1283.32,22737.21,24020.53,24020.53,46.04
2022-06-15 06:00:00,22.04,28092.2,28092.2,0.0,1192.45,26899.75,28092.2,28092.2,43.96
2022-06-15 07:00:00,19.77,29669.28,29248.36,2104.6,1068.78,26916.82,29669.28,29669.28,46.86
2022-06-15 08:00:00,22.7,36082.78,35446.65,3180.68,1117.97,32420.27,36082.78,36082.78,55.56
2022-06-15 09:00:00,24.42,40804.54,39537.39,6335.75,1356.52,34379.42,40804.54,40804.54,57.77
2022-06-15 10:00:00,20.08,35755.97,34207.65,7741.61,1106.61,28456.07,35755.97,35755.97,44.59
2022-06-15 11:00:00,21.29,37445.98,35502.33,9718.25,1059.21,28612.17,37445.98,37445.98,38.17
2022-06-15 12:00:00,21.96,37894.74,36118.86,8879.4,928.61,29862.61,37894.74,37894.74,51.67
2022-06-15 13:00:00,22.66,38477.26,36533.61,9718.25,1077.41,29625.25,38477.26,38477.26,47.24
2022-06-15 14:00:00,19.67,36228.38,34583.56,8224.1,925.28,28723.82,36228.38,36228.38,39.34
2022-06-15 15:00:00,19.17,35352.57,33996.92,6778.26,828.31,29101.66,35352.57,35352.57,40.42
2022-06-15 16:00:00,19.94,35291.85,34433.76,4290.45,1243.29,30616.2,35291.85,35291.85,57.2
2022-06-15 17:00:00,20.11,35399.46,35047.96,1757.52,1061.2,32932.25,35399.46,35399.46,57.72
2022-06-15 18:00:00,21.38,36387.21,36387.21,0.0,655.0,35732.21,36387.21,36387.21,55.58
2022-06-15 19:00:00,22.3,34931.7,34931.7,0.0,816.35,34115.35,34931.7,34931.7,57.53
2022-06-15 20:00:00,25.09,40164.11,40164.11,0.0,1796.45,38367.66,40164.11,40164.11,61.15
2022-06-15 21:00:00,23.35,33891.01,33891.01,0.0,2011.58,31879.43,33891.01,33891.01,51.3
2022-06-15 22:00:00,25.81,37071.35,37071.35,0.0,1970.91,35100.44,37071.35,37071.35,51.18
2022-06-15 23:00:00,28.03,40901.25,40901.25,0.0,1339.74,39561.51,40901.25,40901.25,66.84
2022-06-16 00:00:00,31.03,49513.43,49513.43,0.0,1897.08,47616.35,49513.43,49513.43,98.35
2022-06-16 01:00:00,28.05,38382.64,38382.64,0.0,1824.51,36558.13,38382.64,38382.64,61.69
2022-06-16 02:00:00,25.51,32380.76,32380.76,0.0,2305.12,30075.64,32380.76,32380.76,46.45
2022-06-16 03:00:00,24.93,30901.97,30901.97,0.0,1745.32,29156.65,30901.97,30901.97,46.88
2022-06-16 04:00:00,26.37,34714.98,34714.98,0.0,1497.22,33217.76,34714.98,34714.98,52.68
2022-06-16 05:00:00,25.23,32005.08,32005.08,0.0,1765.99,30239.09,32005.08,32005.08,52.12
2022-06-16 06:00:00,27.59,40572.55,40572.55,0.0,1514.58,39057.97,40572.55,40572.55,64.02
2022-06-16 07:00:00,25.07,36339.01,35946.46,1962.72,2363.86,32404.97,36339.01,36339.01,56.53
2022-06-16 08:00:00,25.12,38948.66,37948.24,5002.09,2104.65,32842.34,38948.66,38948.66,52.77
2022-06-16 09:00:00,24.54,38799.95,37451.5,6742.24,1679.6,31726.55,38799.95,38799.95,44.95
2022-06-16 10:00:00,25.09,40553.14,38809.39,8718.73,1578.24,31999.92,40553.14,40553.14,53.38
2022-06-16 11:00:00,24.39,40087.3,38590.01,7486.47,807.31,33290.81,40087.3,40087.3,54.72
2022-06-16 12:00:00,22.27,36936.76,35115.52,9106.17,585.15,29066.67,36936.76,36936.76,43.38
2022-06-16 13:00:00,17.94,36062.78,34572.16,7453.11,349.24,29751.05,36062.78,36062.78,50.72
2022-06-16 14:00:00,17.83,35493.11,33881.91,8055.99,726.47,28321.85,35493.11,35493.11,52.58
2022-06-16 15:00:00,21.03,36764.58,35592.92,5858.31,675.12,31402.81,36764.58,36764.58,50.21
2022-06-16 16:00:00,20.25,36355.32,35436.9,4592.1,487.21,32194.43,36355.32,36355.32,52.86
2022-06-16 17:00:00,20.57,36381.76,35973.93,2039.16,93.71,34656.72,36381.76,36381.76,51.86
2022-06-16 18:00:00,22.63,38075.7,38075.7,0.0,191.87,37883.83,38075.7,38075.7,65.74
2022-06-16 19:00:00,21.78,34745.31,34745.31,0.0,367.2,34378.11,34745.31,34745.31,47.21
2022-06-16 20:00:00,23.12,35252.65,35252.65,0.0,709.35,34543.3,35252.65,35252.65,51.93
2022-06-16 21:00:00,25.46,38058.4,38058.4,0.0,855.36,37203.04,38058.4,38058.4,57.99
2022-06-16 22:00:00,25.45,36407.7,36407.7,0.0,1076.58,35331.12,36407.7,36407.7,62.86
2022-06-16 23:00:00,27.39,40060.52,40060.52,0.0,1321.53,38738.99,40060.52,40060.52,61.82
2022-06-17 00:00:00,28.43,41412.62,41412.62,0.0,1880.3,39532.32,41412.62,41412.62,65.96
2022-06-17 01:00:00,28.82,41443.63,41443.63,0.0,1901.46,39542.17,41443.63,41443.63,67.64
2022-06-17 02:00:00,30.54,45581.24,45581.24,0.0,2129.88,43451.36,45581.24,45581.24,75.99
2022-06-17 03:00:00,26.63,33545.47,33545.47,0.0,2412.71,31132.76,33545.47,33545.47,54.32
2022-06-17 04:00:00,26.61,33957.89,33957.89,0.0,1471.71,32486.18,33957.89,33957.89,46.1
2022-06-17 05:00:00,28.33,39866.85,39866.85,0.0,1428.52,38438.33,39866.85,39866.85,68.76
2022-06-17 06:00:00,29.23,44478.93,44478.93,0.0,1890.68,42588.25,44478.93,44478.93,82.84
2022-06-17 07:00:00,28.41,43925.86,43549.35,1882.58,1817.61,40602.19,43925.86,43925.86,71.2
2022-06-17 08:00:00,28.69,47493.89,46779.57,3571.57,1635.83,43000.8,47493.89,47493.89,77.62
2022-06-17 09:00:00,29.35,51422.3,49997.81,7122.43,2118.82,43605.53,51422.3,51422.3,79.09
2022-06-17 10:00:00,26.37,43795.66,42240.38,7776.39,2033.39,35541.16,43795.66,43795.66,61.97
2022-06-17 11:00:00,26.84,47887.05,45941.17,9729.42,1603.77,38499.75,47887.05,47887.05,70.38
2022-06-17 12:00:00,25.21,44243.47,42228.95,10072.64,1868.42,34316.94,44243.47,44243.47,60.28
2022-06-17 13:00:00,25.18,46248.68,44369.89,9393.94,1587.32,37146.21,46248.68,46248.68,64.05
2022-06-17 14:00:00,23.19,41442.05,39711.7,8651.78,1328.35,33192.28,41442.05,41442.05,50.77
2022-06-17 15:00:00,23.48,41278.58,39854.09,7122.43,1093.67,34486.97,41278.58,41278.58,49.35
2022-06-17 16:00:00,20.5,37751.89,36788.11,4818.92,1109.06,32787.69,37751.89,37751.89,51.97
2022-06-17 17:00:00,19.37,36466.03,36047.74,2091.48,1145.72,33647.13,36466.03,36466.03,56.92
2022-06-17 18:00:00,20.66,36075.73,36075.73,0.0,1481.06,34594.67,36075.73,36075.73,54.28
2022-06-17 19:00:00,25.23,44083.67,44083.67,0.0,1537.61,42546.06,44083.67,44083.67,79.75
2022-06-17 20:00:00,26.19,44540.12,44540.12,0.0,1331.35,43208.77,44540.12,44540.12,87.27
2022-06-17 21:00:00,28.81,47659.93,47659.93,0.0,1430.76,46229.17,47659.93,47659.93,90.29
2022-06-17 22:00:00,29.98,48915.38,48915.38,0.0,1763.64,47151.74,48915.38,48915.38,94.92
2022-06-17 23:00:00,30.52,48052.11,48052.11,0.0,2192.21,45859.9,48052.11,48052.11,93.31
2022-06-18 00:00:00,31.57,51860.9,51860.9,0.0,2135.68,49725.22,51860.9,51860.9,112.17
2022-06-18 01:00:00,30.31,46622.77,46622.77,0.0,2030.58,44592.19,46622.77,46622.77,83.19
2022-06-18 02:00:00,26.99,34455.65,34455.65,0.0,2783.64,31672.01,34455.65,34455.65,53.72
2022-06-18 03:00:00,30.08,43370.79,43370.79,0.0,2555.64,40815.15,43370.79,43370.79,77.49
2022-06-18 04:00:00,28.05,36838.89,36838.89,0.0,2987.32,33851.57,36838.89,36838.89,62.25
2022-06-18 05:00:00,29.85,44329.61,44329.61,0.0,2925.64,41403.97,44329.61,44329.61,69.22
2022-06-18 06:00:00,28.41,40750.65,40750.65,0.0,2782.87,37967.78,40750.65,40750.65,61.56
2022-06-18 07:00:00,26.8,37603.99,37128.38,2378.09,2748.14,32953.38,37603.99,37603.99,56.09
2022-06-18 08:00:00,24.12,33269.83,32516.07,3768.78,2825.85,27428.96,33269.83,33269.83,45.21
2022-06-18 09:00:00,21.9,31650.4,30259.67,6953.65,2646.42,23441.06,31650.4,31650.4,43.19
2022-06-18 10:00:00,19.48,32043.58,30298.3,8726.43,2450.61,22611.83,32043.58,32043.58,33.58
2022-06-18 11:00:00,20.19,32789.07,31158.27,8153.98,2198.21,24067.67,32789.07,32789.07,46.13
2022-06-18 12:00:00,20.64,33207.42,31496.66,8553.77,488.79,25875.61,33207.42,33207.42,39.12
2022-06-18 13:00:00,18.44,34867.38,33398.21,7345.88,1941.27,27049.41,34867.38,34867.38,46.81
2022-06-18 14:00:00,20.51,36208.56,34955.67,6264.44,1812.69,29384.31,36208.56,36208.56,42.8
2022-06-18 15:00:00,20.34,36955.76,35804.31,5757.24,357.1,31992.86,36955.76,36955.76,44.15
2022-06-18 16:00:00,20.37,35025.16,34045.47,4898.47,1733.55,29372.84,35025.16,35025.16,42.22
2022-06-18 17:00:00,18.94,34371.42,33977.33,1970.45,1831.43,30963.63,34371.42,34371.42,56.68
2022-06-18 18:00:00,20.75,34341.3,34341.3,0.0,1969.83,32371.47,34341.3,34341.3,45.86
2022-06-18 19:00:00,23.03,35661.79,35661.79,0.0,2398.92,33262.87,35661.79,35661.79,51.65
2022-06-18 20:00:00,25.24,37640.31,37640.31,0.0,2091.78,35548.53,37640.31,37640.31,56.28
2022-06-18 21:00:00,23.49,33052.86,33052.86,0.0,2677.71,30375.15,33052.86,33052.86,44.62
2022-06-18 22:00:00,26.02,36749.3,36749.3,0.0,2998.61,33750.69,36749.3,36749.3,64.15
2022-06-18 23:00:00,29.52,45639.51,45639.51,0.0,3031.82,42607.69,45639.51,45639.51,76.32
2022-06-19 00:00:00,29.92,45467.01,45467.01,0.0,2583.16,42883.85,45467.01,45467.01,69.34
2022-06-19 01:00:00,31.92,52013.05,52013.05,0.0,1948.28,50064.77,52013.05,52013.05,109.3
2022-06-19 02:00:00,29.58,43289.39,43289.39,0.0,2342.14,40947.25,43289.39,43289.39,67.72
2022-06-19 03:00:00,29.07,41515.33,41515.33,0.0,635.03,40880.3,41515.33,41515.33,64.85
2022-06-19 04:00:00,29.24,40453.54,40453.54,0.0,585.72,39867.82,40453.54,40453.54,78.04
2022-06-19 05:00:00,31.13,47509.87,47509.87,0.0,2154.81,45355.06,47509.87,47509.87,85.76
2022-06-19 06:00:00,29.95,44561.43,44561.43,0.0,2291.86,42269.57,44561.43,44561.43,77.16
2022-06-19 07:00:00,27.28,38361.79,37840.07,2608.6,1320.06,34954.85,38361.79,38361.79,59.57
2022-06-19 08:00:00,24.06,32637.92,31663.7,4871.13,946.35,27794.67,32637.92,32637.92,48.24
2022-06-19 09:00:00,22.44,32426.89,31414.43,5062.33,846.93,27530.1,32426.89,32426.89,55.3
2022-06-19 10:00:00,22.54,34057.81,32312.11,8728.53,542.89,26532.1,34057.81,34057.81,46.57
2022-06-19 11:00:00,23.28,36711.48,35087.35,8120.62,705.27,29509.71,36711.48,36711.48,48.25
2022-06-19 12:00:00,21.67,34875.9,32963.55,9561.78,729.08,26497.4,34875.9,34875.9,52.11
2022-06-19 13:00:00,19.33,32963.31,31606.79,6782.6,642.84,26894.39,32963.31,32963.31,44.29
2022-06-19 14:00:00,22.6,38335.25,36721.13,8070.59,826.63,31052.15,38335.25,38335.25,51.42
2022-06-19 15:00:00,23.47,40968.29,39542.93,7126.82,597.05,34669.79,40968.29,40968.29,56.51
2022-06-19 16:00:00,23.01,39411.02,38403.14,5039.42,743.55,34635.93,39411.02,39411.02,63.99
2022-06-19 17:00:00,23.02,39047.87,38667.68,1900.98,864.13,36662.96,39047.87,39047.87,60.86
2022-06-19 18:00:00,24.66,41318.61,41318.61,0.0,1093.35,40225.26,41318.61,41318.61,64.59
2022-06-19 19:00:00,23.64,36707.9,36707.9,0.0,1258.52,35449.38,36707.9,36707.9,53.95
2022-06-19 20:00:00,24.03,35996.73,35996.73,0.0,1453.82,34542.91,35996.73,35996.73,57.12
2022-06-19 21:00:00,24.39,34901.13,34901.13,0.0,1419.32,33481.81,34901.13,34901.13,49.64
2022-06-19 22:00:00,23.35,30528.52,30528.52,0.0,1400.87,29127.65,30528.52,30528.52,45.07
2022-06-19 23:00:00,22.89,27884.35,27884.35,0.0,1585.49,26298.86,27884.35,27884.35,48.33
2022-06-20 00:00:00,23.99,28395.99,28395.99,0.0,1528.4,26867.59,28395.99,28395.99,46.48
2022-06-20 01:00:00,25.88,32352.72,32352.72,0.0,1480.39,30872.33,32352.72,32352.72,60.3
2022-06-20 02:00:00,25.65,32132.66,32132.66,0.0,2294.62,29838.04,32132.66,32132.66,45.46
2022-06-20 03:00:00,26.37,33923.43,33923.43,0.0,2557.69,31365.74,33923.43,33923.43,47.87
2022-06-20 04:00:00,27.41,37073.82,37073.82,0.0,2579.48,34494.34,37073.82,37073.82,53.81
2022-06-20 05:00:00,28.66,42074.21,42074.21,0.0,2334.89,39739.32,42074.21,42074.21,66.9
2022-06-20 06:00:00,28.75,44572.54,44572.54,0.0,2106.95,42465.59,44572.54,44572.54,77.07
2022-06-20 07:00:00,28.93,47038.2,46516.43,2608.88,1359.37,43591.73,47038.2,47038.2,91.51
2022-06-20 08:00:00,28.32,48105.68,47308.24,3987.2,1357.01,43558.91,48105.68,48105.68,86.27
2022-06-20 09:00:00,27.02,45604.83,44179.31,7127.59,1305.55,38597.21,45604.83,45604.83,60.78
2022-06-20 10:00:00,25.29,42105.66,41040.91,5323.76,1008.22,36838.43,42105.66,42105.66,70.04
2022-06-20 11:00:00,22.25,37465.11,35791.23,8369.37,899.45,29870.16,37465.11,37465.11,48.86
2022-06-20 12:00:00,22.56,37230.1,35214.12,10079.93,1064.83,28101.33,37230.1,37230.1,46.91
2022-06-20 13:00:00,21.03,36281.61,34507.89,8868.61,1027.89,28158.83,36281.61,36281.61,46.57
